LAMMPS data file via write_data, version 29 Aug 2024, timestep = 0, units = real

388 atoms
2 atom types

-10.11 10.11 xlo xhi
-10.11 10.11 ylo yhi
-10.11 10.11 zlo zhi

Masses

1 12
2 12

Atoms # atomic

1 2 -10.11 -10.11 -9.2675 0 0 0
2 2 -8.425 -8.425 -9.2675 0 0 0
3 2 -8.425 -10.11 -7.5825000000000005 0 0 0
4 2 -10.11 -8.425 -7.5825000000000005 0 0 0
5 2 -6.74 -10.11 -9.2675 0 0 0
8 2 -6.74 -8.425 -7.5825000000000005 0 0 0
25 2 -10.11 -6.74 -9.2675 0 0 0
27 2 -8.425 -6.74 -7.5825000000000005 0 0 0
29 2 -6.74 -6.74 -9.2675 0 0 0
6 2 -5.055 -8.425 -9.2675 0 0 0
7 2 -5.055 -10.11 -7.5825000000000005 0 0 0
31 2 -5.055 -6.74 -7.5825000000000005 0 0 0
9 2 -3.37 -10.11 -9.2675 0 0 0
10 2 -1.685 -8.425 -9.2675 0 0 0
11 2 -1.685 -10.11 -7.5825000000000005 0 0 0
12 2 -3.37 -8.425 -7.5825000000000005 0 0 0
33 2 -3.37 -6.74 -9.2675 0 0 0
35 2 -1.685 -6.74 -7.5825000000000005 0 0 0
13 2 0 -10.11 -9.2675 0 0 0
14 2 1.685 -8.425 -9.2675 0 0 0
15 2 1.685 -10.11 -7.5825000000000005 0 0 0
16 2 0 -8.425 -7.5825000000000005 0 0 0
37 2 0 -6.74 -9.2675 0 0 0
39 2 1.685 -6.74 -7.5825000000000005 0 0 0
17 2 3.37 -10.11 -9.2675 0 0 0
18 2 5.055 -8.425 -9.2675 0 0 0
19 2 5.055 -10.11 -7.5825000000000005 0 0 0
20 2 3.37 -8.425 -7.5825000000000005 0 0 0
41 2 3.37 -6.74 -9.2675 0 0 0
43 2 5.055 -6.74 -7.5825000000000005 0 0 0
21 2 6.74 -10.11 -9.2675 0 0 0
22 2 8.425 -8.425 -9.2675 0 0 0
23 2 8.425 -10.11 -7.5825000000000005 0 0 0
24 2 6.74 -8.425 -7.5825000000000005 0 0 0
45 2 6.74 -6.74 -9.2675 0 0 0
47 2 8.425 -6.74 -7.5825000000000005 0 0 0
26 2 -8.425 -5.055 -9.2675 0 0 0
28 2 -10.11 -5.055 -7.5825000000000005 0 0 0
32 2 -6.74 -5.055 -7.5825000000000005 0 0 0
30 2 -5.055 -5.055 -9.2675 0 0 0
34 2 -1.685 -5.055 -9.2675 0 0 0
36 2 -3.37 -5.055 -7.5825000000000005 0 0 0
38 2 1.685 -5.055 -9.2675 0 0 0
40 2 0 -5.055 -7.5825000000000005 0 0 0
42 2 5.055 -5.055 -9.2675 0 0 0
44 2 3.37 -5.055 -7.5825000000000005 0 0 0
46 2 8.425 -5.055 -9.2675 0 0 0
48 2 6.74 -5.055 -7.5825000000000005 0 0 0
49 2 -10.11 -3.37 -9.2675 0 0 0
50 2 -8.425 -1.685 -9.2675 0 0 0
51 2 -8.425 -3.37 -7.5825000000000005 0 0 0
52 2 -10.11 -1.685 -7.5825000000000005 0 0 0
53 2 -6.74 -3.37 -9.2675 0 0 0
56 2 -6.74 -1.685 -7.5825000000000005 0 0 0
54 2 -5.055 -1.685 -9.2675 0 0 0
55 2 -5.055 -3.37 -7.5825000000000005 0 0 0
57 2 -3.37 -3.37 -9.2675 0 0 0
58 2 -1.685 -1.685 -9.2675 0 0 0
59 2 -1.685 -3.37 -7.5825000000000005 0 0 0
60 2 -3.37 -1.685 -7.5825000000000005 0 0 0
61 2 0 -3.37 -9.2675 0 0 0
62 2 1.685 -1.685 -9.2675 0 0 0
63 2 1.685 -3.37 -7.5825000000000005 0 0 0
64 2 0 -1.685 -7.5825000000000005 0 0 0
65 2 3.37 -3.37 -9.2675 0 0 0
66 2 5.055 -1.685 -9.2675 0 0 0
67 2 5.055 -3.37 -7.5825000000000005 0 0 0
68 2 3.37 -1.685 -7.5825000000000005 0 0 0
69 2 6.74 -3.37 -9.2675 0 0 0
70 2 8.425 -1.685 -9.2675 0 0 0
71 2 8.425 -3.37 -7.5825000000000005 0 0 0
72 2 6.74 -1.685 -7.5825000000000005 0 0 0
73 2 -10.11 0 -9.2675 0 0 0
74 2 -8.425 1.685 -9.2675 0 0 0
75 2 -8.425 0 -7.5825000000000005 0 0 0
76 2 -10.11 1.685 -7.5825000000000005 0 0 0
77 2 -6.74 0 -9.2675 0 0 0
80 2 -6.74 1.685 -7.5825000000000005 0 0 0
78 2 -5.055 1.685 -9.2675 0 0 0
79 2 -5.055 0 -7.5825000000000005 0 0 0
81 2 -3.37 0 -9.2675 0 0 0
82 2 -1.685 1.685 -9.2675 0 0 0
83 2 -1.685 0 -7.5825000000000005 0 0 0
84 2 -3.37 1.685 -7.5825000000000005 0 0 0
85 2 0 0 -9.2675 0 0 0
86 2 1.685 1.685 -9.2675 0 0 0
87 2 1.685 0 -7.5825000000000005 0 0 0
88 2 0 1.685 -7.5825000000000005 0 0 0
89 2 3.37 0 -9.2675 0 0 0
90 2 5.055 1.685 -9.2675 0 0 0
91 2 5.055 0 -7.5825000000000005 0 0 0
92 2 3.37 1.685 -7.5825000000000005 0 0 0
93 2 6.74 0 -9.2675 0 0 0
94 2 8.425 1.685 -9.2675 0 0 0
95 2 8.425 0 -7.5825000000000005 0 0 0
96 2 6.74 1.685 -7.5825000000000005 0 0 0
97 2 -10.11 3.37 -9.2675 0 0 0
98 2 -8.425 5.055 -9.2675 0 0 0
99 2 -8.425 3.37 -7.5825000000000005 0 0 0
100 2 -10.11 5.055 -7.5825000000000005 0 0 0
101 2 -6.74 3.37 -9.2675 0 0 0
104 2 -6.74 5.055 -7.5825000000000005 0 0 0
102 2 -5.055 5.055 -9.2675 0 0 0
103 2 -5.055 3.37 -7.5825000000000005 0 0 0
105 2 -3.37 3.37 -9.2675 0 0 0
106 2 -1.685 5.055 -9.2675 0 0 0
107 2 -1.685 3.37 -7.5825000000000005 0 0 0
108 2 -3.37 5.055 -7.5825000000000005 0 0 0
109 2 0 3.37 -9.2675 0 0 0
110 2 1.685 5.055 -9.2675 0 0 0
111 2 1.685 3.37 -7.5825000000000005 0 0 0
112 2 0 5.055 -7.5825000000000005 0 0 0
113 2 3.37 3.37 -9.2675 0 0 0
114 2 5.055 5.055 -9.2675 0 0 0
115 2 5.055 3.37 -7.5825000000000005 0 0 0
116 2 3.37 5.055 -7.5825000000000005 0 0 0
117 2 6.74 3.37 -9.2675 0 0 0
118 2 8.425 5.055 -9.2675 0 0 0
119 2 8.425 3.37 -7.5825000000000005 0 0 0
120 2 6.74 5.055 -7.5825000000000005 0 0 0
121 2 -10.11 6.74 -9.2675 0 0 0
122 2 -8.425 8.425 -9.2675 0 0 0
123 2 -8.425 6.74 -7.5825000000000005 0 0 0
124 2 -10.11 8.425 -7.5825000000000005 0 0 0
125 2 -6.74 6.74 -9.2675 0 0 0
128 2 -6.74 8.425 -7.5825000000000005 0 0 0
126 2 -5.055 8.425 -9.2675 0 0 0
127 2 -5.055 6.74 -7.5825000000000005 0 0 0
129 2 -3.37 6.74 -9.2675 0 0 0
130 2 -1.685 8.425 -9.2675 0 0 0
131 2 -1.685 6.74 -7.5825000000000005 0 0 0
132 2 -3.37 8.425 -7.5825000000000005 0 0 0
133 2 0 6.74 -9.2675 0 0 0
134 2 1.685 8.425 -9.2675 0 0 0
135 2 1.685 6.74 -7.5825000000000005 0 0 0
136 2 0 8.425 -7.5825000000000005 0 0 0
137 2 3.37 6.74 -9.2675 0 0 0
138 2 5.055 8.425 -9.2675 0 0 0
139 2 5.055 6.74 -7.5825000000000005 0 0 0
140 2 3.37 8.425 -7.5825000000000005 0 0 0
141 2 6.74 6.74 -9.2675 0 0 0
142 2 8.425 8.425 -9.2675 0 0 0
143 2 8.425 6.74 -7.5825000000000005 0 0 0
144 2 6.74 8.425 -7.5825000000000005 0 0 0
292 1 -6.447695101796507 -7.43157589390016 -3.5560487799840272 0 0 0
387 1 7.314144452020592 -8.77419488989012 -3.4335143832599337 0 0 0
305 1 -5.640267679556397 -4.618890304373992 -5.109345613680475 0 0 0
330 1 2.666975586738891 -3.8813136794470777 -3.519010467039892 0 0 0
383 1 4.88893705638076 -5.7148934085596785 -5.213517662521227 0 0 0
338 1 -9.593459270300091 -2.9899559336434844 -5.4893767460432725 0 0 0
349 1 -8.42636132323945 -0.9747596854366165 -4.586033133229256 0 0 0
298 1 -2.8224556995800016 -0.892942841100945 -4.450330383591508 0 0 0
339 1 3.905029250716339 -2.2933832104985523 -5.571618849170217 0 0 0
306 1 3.492688788623868 2.9604704013794994 -4.793964014762996 0 0 0
341 1 6.02991556422781 2.1508879768014353 -3.3857738982587 0 0 0
325 1 9.877285941898489 1.3448254879260553 -3.4780244267862397 0 0 0
353 1 8.339700294951768 0.3028572543770345 -5.318125685187114 0 0 0
374 1 -4.467942566116313 4.369291283115414 -4.361404679227342 0 0 0
369 1 8.484272719879762 3.731603019154445 -5.388057071230401 0 0 0
352 1 -8.59187598996883 7.580236593862171 -5.183566958435609 0 0 0
333 1 -0.3291642914242878 8.01575403199799 -5.081984209768467 0 0 0
328 1 9.27977832050518 8.374232730569425 -5.690497319651999 0 0 0
379 1 6.948238756721018 8.54878421016912 -3.9037796875712365 0 0 0
310 1 -7.025131901761112 -6.811872899020963 -1.5078138453223815 0 0 0
336 1 -9.727274055451748 -7.59504997752842 -1.1449723201594182 0 0 0
311 1 7.027883989474681 -7.593788899017399 -0.17002578543500313 0 0 0
384 1 9.888646005736032 -9.92658159448606 -0.8368585272165294 0 0 0
290 1 -4.851106047491126 -5.499340183366714 -1.7904618443643958 0 0 0
334 1 -6.46078857187684 -5.073527534065548 -3.037265039667145 0 0 0
301 1 0.046690811848588254 -3.84752526075464 -1.7970575032322937 0 0 0
309 1 3.518682189662327 -5.008438345267641 -0.9632689132510066 0 0 0
366 1 6.080110441665216 -3.4638069327053644 -2.823117979063241 0 0 0
323 1 -7.509680346213132 -1.9575788041146378 -3.086960754709766 0 0 0
363 1 -1.4690424274369338 -1.576077932550609 -0.9418123780711607 0 0 0
365 1 6.448372032064185 -1.4112570972187708 -0.9380329558849496 0 0 0
314 1 10.092518751799371 -0.6173385079798006 -2.7483036165024632 0 0 0
327 1 -7.182192792814314 2.285731169812255 -1.7162289654120002 0 0 0
337 1 -4.583687755434628 0.15989441019943484 -1.9146477780699023 0 0 0
297 1 -0.9009127171854079 3.1399622648441987 -0.8542147635501873 0 0 0
322 1 5.982888890678478 0.3535856331622149 -1.966263442633796 0 0 0
380 1 5.281483037579564 0.0854125997309616 -0.0904363217020574 0 0 0
370 1 8.304803830652872 0.1779817828200656 -1.2201761431294393 0 0 0
340 1 -3.377998003832994 3.747549578853672 -0.23422820631611607 0 0 0
368 1 7.465264440567822 3.599452623375436 -2.239758929037377 0 0 0
382 1 8.147521539506279 5.554514482042061 -1.0151003190898802 0 0 0
316 1 -7.251561771399137 9.16130809469675 -1.1948524317074813 0 0 0
377 1 -5.364013213167905 8.009926287028904 -1.9288939052069995 0 0 0
359 1 1.269822538886137 9.807411059298278 -0.2823263738361774 0 0 0
293 1 3.808154808449631 7.357865612948249 -1.8726431787491986 0 0 0
332 1 7.6495833514628835 7.787388036715512 -1.42926692237112 0 0 0
299 1 -2.922757022470588 -8.397276663178241 2.5711219633003335 0 0 0
321 1 -3.0732090162221386 -9.543935645480609 0.3336064073832734 0 0 0
378 1 -6.2598648140439135 -4.887929636052776 2.4266068609788096 0 0 0
350 1 -1.6220249581579225 -4.81347176022058 0.20012597271712806 0 0 0
386 1 -0.2072193910447968 -4.8963052899047295 3.1969925712174696 0 0 0
307 1 6.428968941792366 -3.9989952957113255 0.1660649797581435 0 0 0
318 1 7.688469508717986 -5.912966976800452 2.064020914795819 0 0 0
373 1 9.834763687804696 -5.626699066458595 1.008790030385736 0 0 0
303 1 -9.528330676918072 -0.2536869620362694 2.703229056407338 0 0 0
313 1 -3.2291693377118413 -2.1690589229199384 1.2866824846047358 0 0 0
354 1 -0.38263729129575097 -1.0249548076814765 1.0245472974304786 0 0 0
300 1 2.706837188702467 -1.1873694776452002 1.0211892171163068 0 0 0
308 1 0.6941147951242126 -0.9526383473736413 3.247295691211381 0 0 0
364 1 3.2193617579943314 -0.9069333892580751 3.050526739545411 0 0 0
315 1 4.997434297375117 -2.0017640163990507 2.4321763811643127 0 0 0
331 1 4.691827699952679 -2.4518468953305144 0.16923018004709434 0 0 0
361 1 8.933919766221159 -1.3304891209958534 1.7893434226882388 0 0 0
329 1 -8.52723537316417 2.1150832297769764 1.443842861640194 0 0 0
